Unnamed: 0,observed_on,license,image_url,place_guess,latitude,longitude,positional_accuracy,species_guess
14826,2025-07-15,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/545394691/medium.jpg,"James Gardens 99 Edenbridge Dr, Etobicoke, ON M9A 3G4, Canada",43.6716852,-79.5142997,182.0,Mallard
10229,2025-05-15,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/507685915/medium.jpg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,Tree Swallow
5968,2025-04-17,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/490413925/medium.jpg,"Rockcliffe - Smythe, Toronto, ON, Canada",43.6740439521,-79.5010085993,430.0,Canada Goose
19829,2025-10-16,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/581493053/medium.jpg,"The Beaches, Toronto, ON, Canada",43.6758262545,-79.2942843938,31.0,Dark-eyed Junco
20657,2025-04-02,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/586493300/medium.jpg,"High Park-Centre, Toronto, ON, Canada",43.6454712084,-79.4632833811,495.0,Common Grackle
20393,2025-10-24,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/585231280/medium.jpg,"Bayview Village, Toronto, ON, Canada",43.777636267,-79.3704431046,61.0,American Goldfinch
16319,2025-08-29,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/559533370/medium.jpg,"St Lawrence-East Bayfront-The Islands, Toronto, ON, Canada",43.6544623832,-79.3529885068,17.0,Red-winged Blackbird
13751,2025-07-06,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/533335282/medium.jpg,"Bayview Village, North York, ON, Canada",43.7781824145,-79.3696821366,602.0,Northern Cardinal
5202,2025-04-18,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/487972300/medium.jpeg,Toronto,43.638053894,-79.3852539063,19.0,Long-tailed Duck
9862,2025-05-16,,https://static.inaturalist.org/photos/505726950/medium.jpg,"Corktown Common, Toronto, ON, CA",43.6535333333,-79.3530966667,25.0,Blackburnian Warbler
4645,2025-04-11,,https://static.inaturalist.org/photos/485289442/medium.jpeg,"Toronto, ON M6S 2V4, Canada",43.6470306188,-79.4697228447,236.0,Eastern Phoebe
841,2025-01-19,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/464718365/medium.jpg,"Forest Hill Rd, Toronto, ON, CA",43.6866154926,-79.4024931496,114.0,Cooper's Hawk
9426,2025-05-10,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/503377986/medium.jpg,"High Park, Toronto, ON, CA",43.648118152,-79.4652979298,621.0,Lesser Scaup
5683,2025-04-13,,https://inaturalist-open-data.s3.amazonaws.com/photos/489216563/medium.jpg,"Leaside-Bennington, Toronto, ON, Canada",43.6881583623,-79.3665823838,3.0,Red-winged Blackbird
3990,2025-03-31,,https://static.inaturalist.org/photos/481614347/medium.jpg,"Corktown Common, Toronto, ON, CA",43.6541333333,-79.352495,12.0,Brown Creeper
21055,2025-11-06,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/588895967/medium.jpg,"Bayview Village, North York, ON, Canada",43.7815060173,-79.3716173039,351.0,Fox Sparrow
2212,2025-02-22,,https://static.inaturalist.org/photos/472195474/medium.jpeg,"Scarborough, ON M1X 1P2, Canada",43.8521003346,-79.168863818,116.0,Dark-eyed Junco
14225,2025-07-18,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/538743263/medium.jpg,"Great Lakes Waterfront Tr, Toronto, ON, CA",43.6301216667,-79.4203633333,8.0,Mallard
4520,2025-04-08,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/484596623/medium.jpg,"Bayview Village, Toronto, ON, Canada",43.777636267,-79.3704431046,61.0,Northern Cardinal
4890,2025-04-14,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/486459186/medium.jpg,"Bayview Village, North York, ON, Canada",43.7818550979,-79.3864481999,103.0,Black-capped Chickadee
14833,2025-07-31,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/545508425/medium.jpg,"Fairlawn Ave, Toronto, ON, CA",43.7308166667,-79.4057533333,4.0,American Goldfinch
4478,2025-04-09,,https://static.inaturalist.org/photos/484554188/medium.jpg,"Toronto, ON, CA",43.6868724482,-79.3660432872,306.0,Eastern Phoebe
19076,2025-10-08,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/578082949/medium.jpg,"Ontario, CA",43.6528406949,-79.3309497559,493.0,Turkey Vulture
22020,2025-10-04,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/594584263/medium.jpg,"Port Lands, Toronto, ON, Canada",43.6437126247,-79.3336091191,19.0,Gadwall
5974,2025-04-18,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/490417661/medium.jpeg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,Brown Creeper
2859,2025-03-08,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/475522250/medium.jpg,"Tommy Thompson Park, Toronto, ON, CA",43.6419966667,-79.3221133333,4.0,Redhead
3312,2025-03-13,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/476974273/medium.jpeg,"Rouge Marsh, Toronto, ON, Canada",43.7945359345,-79.1192701261,15.0,Trumpeter Swan
16829,2025-09-06,,https://static.inaturalist.org/photos/563445466/medium.jpg,"Humber River, Toronto, ON, CA",43.635875,-79.476295,22.0,Great Blue Heron
12628,2025-06-16,,https://static.inaturalist.org/photos/521954321/medium.jpg,"Dundas St E, Toronto, ON, CA",43.6613829313,-79.3621212103,91.0,Turkey Vulture
16936,2025-09-09,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/564801452/medium.jpg,"Bayview Village, Toronto, ON, Canada",43.777636267,-79.3704431046,61.0,Northern Cardinal
19172,2025-10-09,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/578495741/medium.jpg,"Woodbine Beach Dune Habitat, Toronto, ON, Canada",43.6601488066,-79.3084987553,2.0,Swamp Sparrow
17478,2025-09-15,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/568056728/medium.jpg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,Mallard
21653,2025-11-15,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/591955444/medium.jpg,"Bayview Village, Toronto, ON, Canada",43.777636267,-79.3704431046,61.0,Dark-eyed Junco
20815,2025-11-02,,https://static.inaturalist.org/photos/587532964/medium.jpg,"North Queen St, Toronto, ON, CA",43.6165372713,-79.5543571998,9.0,Canada Goose
21233,2025-11-09,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/589950850/medium.jpg,"73 Cardiff Rd, North York, ON M4P 2P4, Canada",43.713027,-79.3841394,179.0,White-throated Sparrow
12240,2025-05-30,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/518640277/medium.jpg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,Red-necked Grebe
5337,2025-04-19,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/488416567/medium.jpg,"Woodbine Beach Dune Habitat, Toronto, ON, Canada",43.6600291776,-79.3065702253,4.0,Killdeer
17894,2025-09-21,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/570383048/medium.jpg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,Magnolia Warbler
20138,2025-10-21,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/583362823/medium.jpg,"Bayview Village, North York, ON, Canada",43.7786285291,-79.3780061814,922.0,American Robin
20022,2025-10-17,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/582714405/medium.jpg,"Bayview Village, North York, ON, Canada",43.7813673163,-79.3722597911,389.0,Winter Wren
6396,2025-04-25,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/491835024/medium.jpg,"Bayview Village, North York, ON, Canada",43.7799538058,-79.3688540808,409.0,Mallard
737,2025-01-17,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/464308898/medium.jpg,"Cardiff Rd, Toronto, ON, CA",43.713034791,-79.3840026416,39.0,Black-capped Chickadee
20833,2025-11-02,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/587566451/medium.jpg,"Bayview Village, North York, ON, Canada",43.7813579742,-79.3723456218,413.0,Northern Cardinal
21085,2025-11-07,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/589205962/medium.jpg,"73 Cardiff Rd, North York, ON M4P 2P4, Canada",43.713027,-79.3841394,179.0,Black-capped Chickadee
10436,2025-05-20,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/508731429/medium.jpg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,Song Sparrow
16078,2025-08-25,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/557507877/medium.jpg,"North York, ON M3C 3N4, Canada",43.73022763,-79.32618883,6.0,Double-crested Cormorant
5199,2025-04-18,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/487934359/medium.jpeg,Toronto,43.6394958496,-79.3802642822,24.0,House Sparrow
16418,2025-08-30,,https://inaturalist-open-data.s3.amazonaws.com/photos/560083646/medium.jpg,"Scarborough City Centre, Scarborough, ON, Canada",43.7771194444,-79.2510444444,15.0,Ruby-throated Hummingbird
11902,2025-06-05,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/516326584/medium.jpg,"The Beaches, Toronto, ON, Canada",43.6775287614,-79.292665647,15.0,Olive-sided Flycatcher
15922,2025-03-25,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/556109851/medium.jpg,"High Park Tr, Toronto, ON, CA",43.6434568058,-79.4667600782,406.0,White-breasted Nuthatch
12928,2025-06-19,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/524788380/medium.jpg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,Mallard
1497,2025-02-03,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/468757301/medium.jpeg,"The Kingsway, Etobicoke, ON, Canada",43.647606807,-79.5118023952,957.0,House Sparrow
4976,2025-04-14,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/486595270/medium.jpg,"Martingrove Gardens Park, Toronto, ON, CA",43.68978,-79.5627966667,12.0,Canada Goose
12950,2025-06-21,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/524869737/medium.jpg,"Briar Hill-Belgravia, Toronto, ON, CA",43.7015820559,-79.4558378266,24.0,Red-tailed Hawk
6524,2025-04-25,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/491929171/medium.jpg,"Toronto, ON, Canada",43.694081704,-79.2564225199,474.0,Red-winged Blackbird
18436,2025-09-28,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/573642605/medium.jpg,"Union, Toronto, ON, CA",43.6456395878,-79.3803754147,17.0,House Sparrow
3722,2025-03-23,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/479102863/medium.jpeg,"73 Cardiff Rd, North York, ON M4P 2P4, Canada",43.713027,-79.3841394,179.0,Song Sparrow
880,2025-01-19,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/464862501/medium.jpeg,"73 Cardiff Rd, North York, ON M4P 2P4, Canada",43.713027,-79.3841394,179.0,White-breasted Nuthatch
7106,2025-04-27,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/494589425/medium.jpeg,"305 Erskine Ave, Toronto, ON M4P 1Z7, Canada",43.7141847,-79.3850113,133.0,Chipping Sparrow
11650,2025-06-03,,https://static.inaturalist.org/photos/515382749/medium.jpg,"Toronto, ON M6S 0A4, Canada",43.6477882778,-79.4675539434,146.0,Great Crested Flycatcher
13133,2025-06-25,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/526927928/medium.jpg,"Langbourne Pl, Toronto, ON, CA",43.738269233,-79.3498919365,332.0,American Goldfinch
14499,2025-07-25,,https://static.inaturalist.org/photos/542324719/medium.jpg,"Toronto, ON, CA",43.629395,-79.3258216667,4.0,Trumpeter Swan
18714,2025-10-03,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/575599892/medium.jpg,"Bayview Village, North York, ON, Canada",43.7782455398,-79.3693646487,480.0,Downy Woodpecker
13506,2025-07-03,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/530769768/medium.jpg,"Ontario, CA",43.7170766694,-79.5145680451,9.0,Mourning Dove
4548,2025-04-09,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/484747146/medium.jpeg,"Toronto, ON M4T 1B4, Canada",43.6854527141,-79.3877548724,105.0,Downy Woodpecker
20982,2025-11-03,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/588407272/medium.jpg,"Tommy Thompson Park, Toronto, ON, CA",43.6247390411,-79.3314275294,192.0,Barrow's Goldeneye
16759,2025-09-05,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/562949727/medium.jpg,"Bayview Village, Toronto, ON, Canada",43.777636267,-79.3704431046,61.0,Veery
10918,2025-05-26,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/510922700/medium.jpg,"West Deane Park — Outdoor Pool, Toronto, ON, CA",43.6614037397,-79.5591982378,3.0,Mallard
22684,2025-12-12,CC-BY-NC,https://static.inaturalist.org/photos/599296007/medium.jpg,"Toronto, ON, Canada",43.6238851731,-79.4745192444,31.0,Common Merganser
8548,2025-05-02,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/500566718/medium.jpeg,"Evergreen Brick Works, 550 Bayview Ave, Toronto, ON M4W 3X8, Canada",43.6843314,-79.3647127,165.0,Red-tailed Hawk
20311,2025-10-25,,https://inaturalist-open-data.s3.amazonaws.com/photos/584461580/medium.jpg,"Scarborough City Centre, Scarborough, ON, Canada",43.7766888889,-79.251175,36.0,Dark-eyed Junco
11503,2025-06-01,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/514490081/medium.jpg,"Milliken Park, Scarborough, ON, Canada",43.830084254,-79.2678081276,59.0,Chipping Sparrow
11219,2025-05-29,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/512622364/medium.jpg,"The Beaches, Toronto, ON, Canada",43.6707840542,-79.2946552668,4.0,House Sparrow
17888,2025-09-21,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/570382486/medium.jpg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,White-throated Sparrow
21603,2025-11-15,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/591599936/medium.jpg,"Thomas McClintock Ln, Toronto, ON, CA",43.6792567459,-79.3492761745,199.0,House Sparrow
18021,2025-09-24,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/571540412/medium.jpg,"Ashbridge's Bay Park, Toronto, ON, Canada",43.6567409653,-79.3060475828,4.0,White-throated Sparrow
10259,2025-05-15,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/507697517/medium.jpg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,Common Grackle
21702,2025-11-16,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/592128973/medium.jpg,"73 Cardiff Rd, North York, ON M4P 2P4, Canada",43.713027,-79.3841394,179.0,Red-breasted Nuthatch
23240,2025-05-16,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/602838653/medium.jpg,"High Park-Swansea, Toronto, ON, Canada",43.6417251175,-79.4596942194,140.0,Black-and-white Warbler
11851,2025-05-27,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/515959423/medium.jpg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,Common Grackle
2988,2025-03-11,,https://static.inaturalist.org/photos/475804721/medium.jpg,"Don Valley Brick Works, Toronto, ON, CA",43.6867760115,-79.3664831221,109.0,Downy Woodpecker
18966,2025-10-08,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/577676708/medium.jpg,"Orfus Rd, Toronto, ON, CA",43.71822,-79.4648583333,12.0,Feral Pigeon
23013,2025-12-21,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/601612876/medium.jpg,"Downsview Airport, North York, ON, Canada",43.7483810829,-79.4738359727,8.0,Northern Red-tailed Hawk
22838,2025-12-17,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/600662753/medium.jpg,"High Park-Centre, Toronto, ON, Canada",43.6454712084,-79.4632833811,430.0,Feral Pigeon
4442,2025-04-04,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/484128126/medium.jpeg,"Rouge, Scarborough, ON, Canada",43.831722523,-79.1595804092,100.0,American Robin
16388,2025-08-29,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/559759772/medium.jpg,"Bayview Village, North York, ON, Canada",43.7770002473,-79.3695520413,637.0,Black-crowned Night Heron
11006,2025-05-24,,https://static.inaturalist.org/photos/511202820/medium.jpg,Colonel Samuel Smith Park,43.5926216785,-79.5131125598,209.0,Common Grackle
23728,2025-11-10,,https://static.inaturalist.org/photos/607216318/medium.jpg,"Evergreen Brick Works, 550 Bayview Ave, Toronto, ON M4W 3X8, Canada",43.6843314,-79.3647127,177.0,Song Sparrow
3862,2025-03-26,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/480178123/medium.jpg,"Rouge, Scarborough, ON, Canada",43.7945442598,-79.1184570757,1.0,Ring-billed Gull
1001,2025-01-24,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/465807820/medium.jpeg,"The Kingsway, Etobicoke, ON, Canada",43.6475136471,-79.5116307345,969.0,House Sparrow
619,2025-01-07,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/463848431/medium.jpeg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,Red-breasted Merganser
17212,2025-09-14,CC-BY-NC,,"Ontario, CA",43.7512357856,-79.5883376665,24.0,Northern Flicker
8474,2025-04-28,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/500322889/medium.jpeg,"Lambton, York, ON, Canada",43.6706297956,-79.5119608137,182.0,Killdeer
17271,2025-09-14,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/567091716/medium.jpg,"Bayview Village, Toronto, ON, Canada",43.777636267,-79.3704431046,61.0,Wilson's Warbler
18849,2025-09-25,,https://static.inaturalist.org/photos/576641791/medium.jpg,"Corktown Common, Toronto, ON, CA",43.6537966667,-79.351945,10.0,Ovenbird
20464,2025-10-28,,https://static.inaturalist.org/photos/585673008/medium.jpg,"York University Heights, North York, ON, Canada",43.7729557933,-79.5014921285,40.0,White-throated Sparrow
10279,2025-05-16,,https://static.inaturalist.org/photos/507772758/medium.jpg,"Birch Cliff, Scarborough, ON, Canada",43.696374064,-79.255858851,15.0,Eastern Kingbird
9265,2025-05-10,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/502803088/medium.jpeg,"New Toronto, Etobicoke, ON, Canada",43.5914791551,-79.5143245247,4.0,House Finch
10182,2025-05-18,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/507569440/medium.jpg,"Etobicoke, ON M8V 3W8, Canada",43.5932048783,-79.5110151172,59.0,Baltimore Oriole
13363,2025-06-25,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/529291077/medium.jpg,"Rouge, Scarborough, ON, Canada",43.8060901408,-79.1350490565,375.0,Common Grackle
6262,2025-04-25,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/491648801/medium.jpeg,"High Park-Swansea, Toronto, ON, Canada",43.6417983604,-79.463288528,45.0,House Sparrow
21199,2025-10-13,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/589835608/medium.jpg,"Downsview, North York, ON, Canada",43.7395743039,-79.4809800441,31.0,White-crowned Sparrow
15949,2025-08-21,,https://static.inaturalist.org/photos/556637907/medium.jpg,"Corktown Common, Toronto, ON, CA",43.6541283333,-79.353425,14.0,American Goldfinch
1369,2025-01-28,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/467810085/medium.jpeg,"Rouge, Scarborough, ON, Canada",43.8317322316,-79.1595411335,350.0,American Robin
1942,2025-02-17,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/470858790/medium.jpeg,"Toronto, ON, Canada",43.6647487966,-79.3025052175,15.0,Ring-billed Gull
12180,2025-05-30,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/518103342/medium.jpg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,Common Nighthawk
8070,2025-05-02,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/499097490/medium.jpeg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,Great Blue Heron
